看过,2018-02-18 22:01:34,5.0,131,看前心理活动“呵我倒要看看这个小婊砸评分有多虚高”，看后只剩下暴风哭泣“我日太精彩了”……真的，太棒了！！！是我个人心里最最精彩的国产战争片！！！队长又苏又帅！狙击手组的搭配也好戳我！！！原谅我说不出有建设性的影评因为……我日！真的太帅了！！这部电影我吹爆！
看过,2018-02-17 14:08:28,5.0,109,是ju狙击手不是zu狙击手啊黄景瑜同学。
看过,2018-02-16 07:06:50,4.0,136,解救人质那段堪称华语电影最佳战争动作戏，冲锋战、狙击战、小巷追逐战、沙漠坦克战，场面不断升级，根本不给你喘息机会，林超贤奉献了一部好莱坞水准的军事战争大片。
看过,2018-02-20 17:57:18,2.0,76,剧本文戏不足，停不下来的仗后来只能靠音乐舒缓。如果能细心塑造团队的每个角色、拍一下默契是怎么来的，精选一两场战役，就高级了。现在这样，还不如自己去玩游戏。很多梗其实都缺了接应，看着难受。战狼不足的团队精神、世界观、赞美和平倒是都有了。海清、张涵予及船舰里的所有人，演技超差！假3D。
看过,2018-02-16 15:02:05,5.0,252,"场面很震撼，配乐恰到好处。狙击手黄景瑜出场拽酷帅，译哥和海清姐演技还是一如既往的好。
林超贤导演拍的电影真的真的很炸，爆破场面挺多的。谢谢导演和演员们的努力，谢谢你们能让中国电影历史上加上这道重彩！"
看过,2018-02-17 16:02:16,2.0,113,电影开始了一个小时，睡着了两次。配乐动作太满令人狂躁难以入戏，故事情节等于0，人物性格等于0，即便炸药子弹铺满整个电影也掩饰不住内容有多空洞。本质上和《敢死队》《速度与激情》《变形金刚》这类无脑爆米花片没任何区别，太难看了，我想退场，比战狼2和湄公河行动差多了。@新星影城
看过,2018-02-16 22:05:56,4.0,56,不怎么煽情的国产片值得珍惜！缺点也是文戏太弱了一定要把中国拖下水的叛军脑子瓦特了吧。比战狼好了一个湄公河，而且难得分工明确的团队合作，看起来真实很多，基本从头打到尾劈里啪啦忍不住想这是在补春节放不了烟花爆竹的遗憾吗……哦对需要警告不少血腥场面不太适合儿童观看。
看过,2018-02-23 11:01:20,3.0,49,影片中的中国军人完美的让人感到不是人，是神！缺少文戏导致看完影片人名都叫不齐，也许在宏大国家面前，士兵们都没有姓名。我本以为这类影片都该宣扬是反战，反恐等精神，结果仅仅是彰显国力的意淫梦。
看过,2018-02-16 22:14:43,3.0,54,看这种片子也就别要求啥内涵了，也就是个不错的爆米花类型电影，战争场面确实又为国产片树立了新标杆，从头爆到尾，海陆空齐活了了，不过这文戏部分，就不能再琢磨琢磨吗？3.5
看过,2018-02-11 22:16:29,4.0,165,基本没有多少文戏，作为军事片很好，但是可能不适合姑娘看，很多被炸裂的肢体、牺牲的战友，看了难过。
看过,2018-02-17 18:06:26,1.0,99,我爱国，但是这种类型的片子真的，爱不起来。
看过,2018-02-17 14:03:45,5.0,129,个人觉得比战狼2要好，就是排片太少了。场面比湄公河要好，但是有些血腥，不建议带着孩子去。很燃，很暴力，张译稳扎稳打这么多年终于成为男一号了，👍。
看过,2018-02-24 13:07:32,1.0,73,头都炸疼了。画面生猛，意义单薄。
看过,2018-02-16 14:38:24,5.0,141,"五星推荐！
真正的战争片！毒刺导弹、大力神运输机、M60坦克、MP5冲锋枪……刺激、震撼！
断指、断肢、爆头、穿颈动脉……残酷、真实。这才是真正的战争和战斗！
不足之处，捕捉“首领”略显拖沓，海军的支持作用没有突出"
看过,2018-02-22 18:33:31,4.0,39,看完想赶紧吃两把鸡
看过,2018-02-18 22:06:05,3.0,64,炸到睡着
看过,2018-02-16 15:09:02,5.0,193,第一次看一部电影从开头紧张到结尾                 20180309二刷，依然这么激动！
看过,2018-02-24 12:42:12,1.0,51,希望中国能够多一点正常的电影
看过,2018-02-18 21:59:42,3.0,73,真的就不咋的阿...挺假的- -
看过,2018-02-18 20:58:48,1.0,69,So damn boring 
看过,2018-02-21 00:49:21,2.0,33,"评价《湄公河行动》的话可以再说一次：
大陆拿手的军事片底子，搭配香港导演的动作片经验，直追好莱坞大片啊。"
看过,2018-02-19 00:33:24,3.0,47,就想问问那个带炮儿的无人机早干吗去了
看过,2018-02-10 21:50:11,5.0,198,林超贤这次放的特别开，专业军事迷的福利给的很足，拍得也是超级现实，全写实风格，场面戏过足了瘾，一水的最先进武器，看得人特解馋。和《湄公河行动》相比缺陷是剧情的文戏太弱，情绪不顺畅。这是一部值得尊敬的电影。四星的片子，但是看得出来整个片子的诚意，给五星。
看过,2018-02-21 18:33:50,2.0,39,烦躁
看过,2018-02-21 03:30:21,3.0,28,林超賢借主旋律資源大玩類型，上天入海，規模數倍升級了自己曾經的《神枪手》《重裝警察》，製作能力上遠拋《戰狼》，並不刻意販賣民族主義。證明香港電影導演今時今日仍舊充滿執行力和活力，深入異地仍能打出一片天的蛟龍部隊不就是香港電影人嗎？人物和感情的積弱是老毛病，血腥場面太多不宜
看过,2018-02-16 11:00:27,5.0,214,军服上的国旗和蛟龙标志告诉世界 哪怕孤军奋战 他们代表来自中国的态度 全片无尿点 从头嗨到尾 最喜欢里面的狙击手还有那个女机枪手
